
Қазақстан Республикасының 2008 жылғы 4 желтоқсандағы № 95-IV Бюджеттік Кодексіне 109-бабының 5-тармағына , «Қазақстан Республикасының жергілікті мемлекеттік және өзін-өзі басқару туралы» Қазақстан Республикасындағы 2001 жылғы 23 қаңтардағы №148 Заңының 6-бабының 1-тармағының 1) тармақшасына сәйкес аудандық мәслихат ШЕШТІ: 1. «2010-2012 жылдарға арналған аудандық бюджет туралы» 2009 жылғы 25 желтоқсандағы № 21-1 (Құқықтық кесімдерінің мемлекеттік тіркелімінде 2010 жылғы 15 қаңтарда № 13-4-95 тіркелген, 2010 жылғы 23 қаңтарда «Ақжар-хабар» газетінің №4 санында жарияланған, және 2009 жылғы 23 қаңтарда «Дала-дидары» газетінің № 4 санында жарияланған) аудандық мәслихат сессиясының шешіміне келесі өзгерістер енгізілсін: 1 тармақта: 1) тармақшада «1 453 059» саны «1 465 339 » санымен ауыстырылсын; «204 854» саны «209554» санымен ауыстырылсын; «1 241 282» саны «1 248 862» санымен ауыстырылсын; 2) тармақшада «1 453 059» саны «1 469 549,7» санымен ауыстырылсын 4) тармақшада «27596» саны «31807» санымен ауыстырылсын; келесі 6) тармақшамен мазмұндап толықтырылсын; «6) бюджеттік қаражаттан пайдаланатын қалдық – 4210,7 мың теңге»; 4-1 тармағы толықтырылсын «4-1. 2010 жылға аудандық бюджетінде әр ауылдық округінің бюджеттік бағдарламалары көзделсін; 6 тармағында: «59 814» саны «29 907» санымен ауыстырылсын; келесі 6-1 тармағымен толықтырылсын: «6-1. аудандық бюджетінде шығындар көзделсін, бос бюджеттік қалдық қаражаттан, қаржы жылдың басында қосылған, 4210,7 мың теңге, 6-қосымшаға сәйкес»: келесі 7-1 тармағымен мазмұндап толықтырылсын: 7 тармағында: 3), 4) тармақшалары жаңа редакцияда мазмұндалсын: «3) 3 357 мың теңге Ұлы Отан соғысындағы Жеңістің 65 жылдығына орай Ұлы Отан соғысының қатысушылары мен мүгедектеріне, сондай-ақ оларға теңестірілген, запасқа босатылған (отставка), 1941 жылғы 22 маусымнан бастап 1945 жылғы 3 қыркүйек аралығындағы кезеңде әскери бөлімшелерде, мекемелерде, әскери-оқу орындарында әскери қызметтен өткен, оның ішінде майдандағы армия құрамына кірмеген, «1941-1945 жж. Ұлы Отан соғысында Германияны жеңгенi үшiн» медалімен немесе «Жапонияны жеңгені үшін» медалімен марапатталған әскери қызметшілерге, Ұлы Отан соғысы жылдарында тылда кемінде алты ай жұмыс істеген (қызметте болған) адамдарға біржолғы материалдық көмек төлеу: «4) 180 мың теңге - Ұлы Отан соғысындағы Жеңістің 65 жылдығына орай Ұлы Отан соғысының қатысушылары мен мүгедектеріне Тәуелсіз Мемлекеттер Достастығы елдері бойынша, Қазақстан Республикасының аумағы бойынша жол жүруін, сондай-ақ оларға және олармен бірге жүретін адамдарға Мәскеу, Астана қалаларында мерекелік іс-шараларға қатысуы үшін тамақтануына, тұруына, жол жүруіне арналған шығыстарын төлеуді қамтамасыз ету»; 5) тармақшасында «11 607» саны «12 048» санымен ауыстырылсын; 6) тармақшасында «8 355» саны «9 439» санымен ауыстырылсын; «7-1. жергілікті өкілетті органдардың шешімі бойынша мұқтаж азаматтардың жекелеген топтарына әлеуметтік көмек көрсету сомасы 3261 теңге» 9 тармағында: 4) тармақшасы жаңа редакцияда мазмұндалсын: «4) Ұлы Отан Соғысының катысушылар және мүгедектерінің санаторлық – курорттық емдеулеріне – 540 мың теңге, Ұлы Отан Соғысының катысушылар және мүгедектердің кепілдіктері мен жеңілдіктеріне теңістірілген, басқа да тұлғалар, көп балалы аналар, «Алтын Алқа» алқаларымен марапатталған, «Күміс алқа» және «Батыр ана» атағына ие болған, және «Ана данқы» 1 және 2 дәрежелі орденімен марапатталған, Қазақстан Республикасының алдында еңбек сіңірген үшін зейнетақы алатын, кеңістік одағының каһарманы, Социалистік еңбегінің каһарманы, үш дәрежелі данқы орденінің иегерлері, үш дәрежелі еңбек даңқы, 1988–1989 жылдағы Атом электр станциясы Чернобыльда апатын жоюға қатысушылар арасындағы тұлғалар (өз еркімен шыққан) Қазақстан Республикасының аймағына жатсынған және бөлінген, балаларды қоса, шығару күніне іш ішіндегі жағдайда болғандар»; 5) тармақшасы алынсын; 7) тармақшасымен мазмұндалып толықтырылсын: «7) көмір алу үшін 5 455 мың теңге»; 10 тармағында «4235» саны «700» санымен ауыстырылсын; 1, 2, 3, 4 осы шешімінің қосымшалары жаңа редакцияда баяндалсын 1, 2, 3, 4 осы шешімінің қосымшаларына сәйкес (қоса беріледі); осы шешім 6 қосымшамен толықтырылсын 6-қосымшаға сәйкес осы шешіміне (қоса беріледі). 2. Осы шешім 2010 жылдың 1 қаңтарынан бастап күшіне енеді.

Аудандық мәслихат сессияның төрағасы                         Қ.Нұрұмбеков

Аудандық мәслихат хатшысы                           М.Жұмабаев

2010 жылғы 31 науырыздағы № 23-1 аудандық мәслихат сессиясының шешіміне 1-қосымша

2009 жылғы 25 желтоқсандағы № 21-1 аудандық мәслихат сессиясының шешіміне 1-қосымша

2010 жылға арналған Ақжар ауданының бюджеті 1. Табыс


Санаты	|	Сомасы мың теңге
	|	Сыныбы
	|		|	Iшкi сыныбы
	|		|		|	Атауы
1	|	2	|	3	|	5	|	6
	|		|		|	ТАБЫС	|	1465339
1	|		|		|	Салықтық түсімдер	|	209554
	|	1	|		|	Табыс салығы	|	1029
	|		|	2	|	Жеке табыс салығы	|	1029
	|	3	|		|	Әлеуметтік салық	|	111338
	|		|	1	|	Әлеуметтік салық	|	111338
	|	4	|		|	Меншiкке салынатын салықтар	|	72866
	|		|	1	|	Мүлiкке салынатын салықтар	|	44700
	|		|	3	|	Жер салығы	|	8261
	|		|	4	|	Көлiк құралдарына салынатын салық	|	11705
	|		|	5	|	Бірыңғай жер салығы	|	8200
	|	5	|		|	Тауарларға, жұмыстарға және қызметтерге салынатын iшкi салықтар	|	22745
	|		|	2	|	Акциздер	|	1358
	|		|	3	|	Табиғи және басқа ресурстарды пайдаланғаны үшiн түсетiн түсiмдер	|	17900
	|		|	4	|	Кәсiпкерлiк және кәсiби қызметтi жүргiзгенi үшiн алынатын алымдар	|	3487
	|	8	|		|	Заңдық мәнді іс-әрекеттерді жасағаны және (немесе) құжаттар бергені үшін оған уәкілеттігі бар мемлекеттік органдар немесе лауазымды адамдар алатын міндетті төлемдер	|	1576
	|		|	1	|	Мемлекеттік баж	|	1576
2	|		|		|	Салықтық емес түсiмдер	|	923
	|	1	|		|	Мемлекет меншігінен түсетін түсімдер	|	443
	|		|	5	|	Мемлекет меншігіндегі мүлікті жалға беруден түсетін кірістер	|	443
	|	6	|		|	Басқа да салықтық емес түсiмдер	|	480
	|		|	1	|	Басқа да салықтық емес түсiмдер	|	480
3	|		|		|	Негізгі капиталды сатудан түсетін түсімдер	|	6000
	|	3	|		|	Жердi және материалдық емес активтердi сату	|	6000
	|		|	1	|	Жерді сату	|	6000
4	|		|		|	Ресми трансферттердің түсімдері	|	1248862
	|	2	|		|	Мемлекеттiк басқарудың жоғары тұрған органдарынан түсетiн трансферттер	|	1248862
	|		|	2	|	Облыстық бюджеттен түсетiн трансферттер	|	1248862



Функционалдық топ	|	Атауы	|	Сомасы мың теңге
	|	Кіші функция
	|		|	Бюджеттік бағдарламалардың әкімшісі
	|		|		|	Бағдарлама
1	|		|	2	|	3	|	4	|	5
	|		|	123	|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл (село), ауылдық (селолық) округ әкімінің аппараты	|	2400
	|		|		|	014	|	Елді мекендерде сумен қамтуды ұйымдастыру	|	2400
	|		|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй-коммуналдық шаруашылық, жолаушылар көлігі және автомобиль жолдары бөлімі	|	37670
	|		|		|	032	|	Өңірлік жұмыспен қамту және кадрларды қайта даярлау стратегиясын іске асыру шеңберінде инженерлік коммуникациялық инфрақұрылымды дамыту және елді-мекендерді көркейту	|	37670
	|		|		|		|	Республикалық бюджеттен берілетін трансферттер есебiнен	|	37670
	|	3	|		|		|	Елді-мекендерді көркейту	|	8838
	|		|	123	|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл (село), ауылдық (селолық) округ әкімінің аппараты	|	8838
	|		|		|	008	|	Елді мекеннің көшелерін жарықтандыру	|	3821
	|		|		|	009	|	Елді мекеннің тазалығын қамтамасыз ету	|	1940
	|		|		|	011	|	Елді мекендерді абаттандыру мен көгалдандыру	|	3077
	|		|	467	|		|	Ауданның құрылыс бөлімі (облыс мәнді қала)	|	300
	|		|		|	007	|	Қаланы және елді мекендерді көркейтуді дамыту	|	300
8	|		|		|		|	Мәдениет, спорт, туризм және ақпараттық кеңістік	|	55771
	|		|	123	|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл (село), ауылдық (селолық) округ әкімінің аппараты	|	19155
	|		|		|	006	|	Жергілікті деңгейде мәдени-демалыс жұмыстарын қолдау	|	19155
	|		|	455	|		|	Ауданның (облыстық маңызы бар қаланың) мәдениет және тілдерді дамыту бөлімі	|	8975
	|		|		|	003	|	Мәдени-демалыс жұмысын қолдау	|	8975
	|	2	|		|		|	Спорт	|	3300
	|		|	465	|		|	Ауданның (облыстық маңызы бар қаланың) Дене шынықтыру және спорт бөлімі	|	3300
	|		|		|	006	|	Аудандық (облыстық маңызы бар қалалық) деңгейде спорттық жарыстар өткiзу	|	3300
	|		|	455	|		|	Ауданның (облыстық маңызы бар қаланың) мәдениет және тілдерді дамыту бөлімі	|	7235
	|		|		|	006	|	Аудандық (қалалық) кiтапханалардың жұмыс iстеуi	|	6946
	|		|		|	007	|	Мемлекеттік тілді және Қазақстан халықтарының басқа да тілдерін дамыту	|	289
	|		|	456	|		|	Ауданның (облыстық маңызы бар қаланың) ішкі саясат бөлімі	|	5599
	|		|		|	002	|	Газеттер мен журналдар арқылы мемлекеттік ақпараттық саясат жүргізу жөніндегі қызметтер	|	5599
	|		|	455	|		|	Ауданның (облыстық маңызы бар қаланың) мәдениет және тілдерді дамыту бөлімі	|	3510
	|		|		|	001	|	Жергілікті деңгейде тілдерді және мәдениетті дамыту саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	3510
	|		|	456	|		|	Ауданның (облыстық маңызы бар қаланың) ішкі саясат бөлімі	|	4050
	|		|		|	001	|	Жергілікті деңгейде ақпарат, мемлекеттілікті нығайту және азаматтардың әлеуметтік сенімділігін қалыптастыру саласында мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	3750
	|		|		|	003	|	Жастар саясаты саласындағы өңірлік бағдарламаларды iске асыру	|	300
	|		|	465	|		|	Ауданның (облыстық маңызы бар қаланың) Дене шынықтыру және спорт бөлімі	|	3947
	|		|		|	001	|	Жергілікті деңгейде дене шынықтыру және спорт саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	3847
	|		|		|	008	|	Мемлекеттік органдарды материалдық-техникалық жарақтандыру	|	100
10	|		|		|		|	Ауыл, су, орман, балық шаруашылығы, ерекше қорғалатын табиғи аумақтар, қоршаған ортаны және жануарлар дүниесін қорғау, жер қатынастары	|	118095,4
	|	1	|		|		|	Ауыл шаруашылығы	|	18859
	|		|	462	|		|	Ауданның (облыстық маңызы бар қаланың) ауыл шаруашылығы бөлімі	|	18859
	|		|		|	001	|	Жергілікте деңгейде ауыл шаруашылығы саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	14965
	|		|		|	099	|	Республикалық бюджеттен берілетін нысаналы трансферттер есебiнен ауылдық елді мекендер саласының мамандарын әлеуметтік қолдау шараларын іске асыру	|	3894
	|		|	473	|		|	Ауданның (облыстық маңызы бар қаланың) ветеринария бөлімі	|	13321,4
	|		|		|	001	|	Жергілікті деңгейде ветеринария саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	3642,4
	|		|		|	004	|	Мемлекеттік органдарды материалдық-техникалық жарақтандыру	|	240
	|		|		|	011	|	Эпизоотияға қарсы іс-шаралар жүргізу	|	9439
	|	2	|		|		|	Су шаруашылығы	|	68842
	|		|	467	|		|	Ауданның (облыстық маңызы бар қаланың) құрылыс бөлімі	|	68842
	|		|		|	012	|	Су шаруашылығының объектілерін дамыту	|	68842
	|	6	|		|		|	Жер қатынастары	|	4962
	|		|	463	|		|	Ауданның (облыстық маңызы бар қаланың) жер қатынастары бөлімі	|	4962
	|		|		|	001	|	Аудан (областық манызы бар қала) аумағында жер қатынастарын реттеу саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	4562
	|		|		|	003	|	Елдi мекендердi жер-шаруашылық орналастыру	|	400
	|	9	|		|		|	Ауыл, су, орман, балық шаруашылығы және қоршаған ортаны қорғау мен жер қатынастары саласындағы өзге де қызметтер	|	12111
	|		|	123	|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл (село), ауылдық (селолық) округ әкімінің аппараты	|	12111
	|		|		|	019	|	Өңірлік жұмыспен қамту және кадрларды қайта даярлау стратегиясын іске асыру шеңберінде ауылдарда (селоларда), ауылдық (селолық) округтерде әлеуметтік жобаларды қаржыландыру	|	12111
11	|		|		|		|	Өнеркәсіп, сәулет, қала құрылысы және құрылыс қызметі	|	4481
	|	2	|		|		|	Сәулет, қала құрылысы және құрылыс қызметі	|	4481
	|		|	467	|		|	Ауданның (облыстық маңызы бар қаланың) құрылыс бөлімі	|	4481
	|		|		|	001	|	Жергілікті деңгейде құрылыс саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	4331
	|		|		|	018	|	Мемлекеттік органдарды материалдық-техникалық жарақтандыру	|	150
12	|		|		|		|	Көлiк және коммуникация	|	13100
	|	1	|		|		|	Автомобиль көлiгi	|	3100
	|		|	123	|		|	Қалада, аудан мәнді қалада, поселкіде, ауылда (селода), ауылдық (селолық) округтердегі аудан әкімінің аппараты	|	100
	|		|		|	013	|	Аудандық маңызы бар қалаларда, кенттерде, ауылдарда (селоларда), ауылдық (селолық) округтерде автомобиль жолдарының жұмыс істеуін қамтамасыз ету	|	100
	|		|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй-коммуналдық шаруашылық, жолаушылар көлігі және автомобиль жолдары бөлімі	|	3000
	|		|		|	023	|	Автомобиль жолдарының жұмыс істеуін қамтамасыз ету	|	3000
	|	9	|		|		|	Көлiк және коммуникациялар саласындағы өзге де қызметтер	|	10000
	|		|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй-коммуналдық шаруашылық, жолаушылар көлігі және автомобиль жолдары бөлімі	|	10000
	|		|		|	008	|	Өңірлік жұмыспен қамту және кадрларды қайта даярлау стратегиясын іске асыру шеңберінде аудандық маңызы бар автомобиль жолдарын, қала және елді-мекендер көшелерін жөндеу және ұстау	|	10000
13	|		|		|		|	Басқалар	|	11072
	|	9	|		|		|	Басқалар	|	11072
	|		|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	3200
	|		|		|	012	|	Ауданның (облыстық маңызы бар қаланың) жергілікті атқарушы органының резерві	|	700
	|		|		|	014	|	Заңды тұлғалардың жарғылық капиталын қалыптастыру немесе ұлғайту	|	2500
	|		|	469	|		|	Ауданның (облыстық маңызы бар қаланың) кәсіпкерлік бөлімі	|	3718
	|		|		|	001	|	Жергілікті деңгейде кәсіпкерлік пен өнеркәсіпті дамыту саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	3718
	|		|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй-коммуналдық шаруашылық, жолаушылар көлігі және автомобиль жолдары бөлімі	|	4154
	|		|		|	001	|	Жергілікті деңгейде тұрғын үй-коммуналдық шаруашылығы, жолаушылар көлігі және автомобиль жолдары саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	4154
15	|		|		|		|	Трансферттер	|	30341,3
	|	1	|		|		|	Трансферттер	|	30341,3
	|		|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	30341,3
	|		|		|	006	|	Нысаналы пайдаланылмаған (толық пайдаланылмаған) трансферттерді қайтару	|	59,3
	|		|		|	016	|	Нысаналы мақсатқа сай пайдаланылмаған нысаналы трансферттерді қайтару	|	375
	|		|		|	020	|	Бюджет саласындағы еңбекақы төлеу қорының өзгеруіне байланысты жоғары тұрған бюджеттерге берлетін ағымдағы нысаналы трансферттер	|	29907
	|		|		|		|	Ш. Операциалық сальдо	|	
	|		|		|		|	IV. Таза бюджеттік несиелер	|	
	|		|		|		|	Бюджеттік несиелер	|	27596
10	|		|		|		|	Ауыл, су, орман, балық шаруашылығы, ерекше қорғалатын табиғи аумақтар, қоршаған ортаны және жануарлар дүниесін қорғау, жер қатынастары	|	27596
	|	1	|		|		|	Ауыл шаруашылығы	|	27596
	|		|	462	|		|	Ауданның (облыстық маңызы бар қаланың) ауыл шаруашылығы бөлімі	|	27596
	|		|		|	008	|	Ауылдық елді мекендердің әлеуметтік саласының мамандарын әлеуметтік қолдау шараларын іске асыру үшін жергілікті атқарушы органдарға берілетін бюджеттік кредиттер	|	27596
	|		|		|		|	V.Қаржылық актив операцияларының сальдосы	|	
	|		|		|		|	Қаржылы активтерді сатып алу	|	
	|		|		|		|	Мемлекеттін қаржы активтерін сатудан түскен табыс	|	
	|		|		|		|	VI.Тапшылық (молшылық) қаржысы	|	-27596
	|		|		|		|	VII. Тапшылықты қаржыландыру	|	27596
7	|		|		|		|	Қарыздар түсімі	|	
	|		|	01	|		|	Мемлекеттік ішкі қарыздар	|	27596
	|		|		|	2	|	Қарыз алу келісім-шарттары	|	27596
	|		|		|		|	Бюджет қаражатының қалдық қозғалыстары	|	4210,7
	|		|		|		|	Бюджет қаражатының қалдықтары	|	4210,7


2010 жылғы 31 науырыздағы № 23-1 аудандық мәслихат сессиясының шешіміне 2-қосымша

2009 жылғы 25 желтоқсандағы № 21-1 аудандық мәслихат сессиясының шешіміне 2-қосымша

2011 жылға арналған Ақжар ауданының бюджеті 1. Табыс


Санаты	|	соммасы
	|	Сыныбы
	|		|	ішкі сыныбы
	|		|		|	ерекшелігі
	|		|		|		|	Атауы
1	|	2	|	3	|		|	4	|	5
	|		|		|		|	ДОХОДЫ	|	1472333
1	|		|		|		|	Салықтық түсімдер	|	228387
	|	3	|		|		|	Әлеуметтік салық	|	128039
	|		|	1	|		|	Әлеуметтік салық	|	128039
	|		|		|	01	|	Әлеуметтік салық	|	128039
	|	4	|		|		|	Меншiкке салынатын салықтар	|	75805
	|		|	1	|		|	Мүлiкке салынатын салықтар	|	45245
	|		|		|	01	|	Заңды тұлғалардың және жеке кәсіпкерлердің мүлкіне салынатын салық	|	44702
	|		|		|	02	|	Жеке тұлғалардың мүлкiне салынатын салық	|	543
	|		|	3	|		|	Жер салығы	|	8963
	|		|		|	02	|	Елдi мекендер жерлерiне жеке тұлғалардан алынатын жер салығы	|	1265
	|		|		|	03	|	Өнеркәсіп, көлік, байланыс, қорғаныс жеріне және ауыл шаруашылығына арналмаған өзге де жерге салынатын жер салығы	|	3548
	|		|		|	08	|	Елді мекендер жерлеріне заңды тұлғалардан, жеке кәсіпкерлерден, жеке нотариустар мен адвокаттардан алынатын жер салығы	|	4150
	|		|	4	|		|	Көлiк құралдарына салынатын салық	|	12700
	|		|		|	01	|	Заңды тұлғалардан көлiк құралдарына салынатын салық	|	3689
	|		|		|	02	|	Жеке тұлғалардан көлiк құралдарына салынатын салық	|	9011
	|		|	5	|		|	Бірыңғай жер салығы	|	8897
	|		|		|	01	|	Бірыңғай жер салығы	|	8897
	|	5	|		|		|	Тауарларға, жұмыстарға және қызметтерге салынатын iшкi салықтар	|	22833
	|		|	2	|		|	Акциздер	|	1473
	|		|		|	96	|	Заңды және жеке тұлғалар бөлшек саудада өткізетін, сондай-ақ өзінің өндірістік мұқтаждарына пайдаланылатын бензин (авиациялықты қоспағанда)	|	1302
	|		|		|	97	|	Заңды және жеке тұлғаларға бөлшек саудада өткізетін, сондай-ақ өз өндірістік мұқтаждарына пайдаланылатын дизель отыны	|	171
	|		|	3	|		|	Табиғи және басқа да ресурстарды пайдаланғаны үшiн түсетiн түсiмдер	|	17577
	|		|		|	15	|	Жер учаскелерін пайдаланғаны үшін төлем	|	17577
	|		|	4	|		|	Кәсiпкерлiк және кәсiби қызметтi жүргiзгенi үшiн алынатын алымдар	|	3783
	|		|		|	01	|	Жеке кәсіпкерлерді мемлекеттік тіркегені үшін алынатын алым	|	170
	|		|		|	02	|	Жекелеген қызмет түрлерiмен айналысу құқығы үшiн алынатын лицензиялық алым	|	679
	|		|		|	03	|	Заңды тұлғаларды мемлекеттік тіркегені және филиалдар мен өкілдіктерді есептік тіркегені, сондай-ақ оларды қайта тіркегені үшін алым	|	115
	|		|		|	05	|	Жылжымалы мүлікті кепілдікке салуды мемлекеттік тіркегені және кеменiң немесе жасалып жатқан кеменiң ипотекасы үшін алынатын алым	|	406
	|		|		|	14	|	Көлік құралдарын мемлекеттік тіркегені, сондай-ақ оларды қайта тіркегені үшін алым	|	22
	|		|		|	18	|	Жылжымайтын мүлікке және олармен мәміле жасау құқығын мемлекеттік тіркегені үшін алынатын алым	|	2354
	|		|		|	20	|	Плата за размещение наружной (визуальной) рекламы в полосе отвода автомобильных дорог общего пользования местного значения и в населенных пунктах	|	37
	|	8	|		|		|	Заңдық мәнді іс-әрекеттерді жасағаны және (немесе) оған уәкілеттігі бар мемлекеттік органдар немесе лауазымды адамдар құжаттар бергені үшін алынатын міндетті төлемдер	|	1710
	|		|	1	|		|	Мемлекеттік баж	|	1710
	|		|		|	02	|	Мемлекеттік мекемелерге сотқа берілетін талап арыздарынан алынатын мемлекеттік бажды қоспағанда, мемлекеттік баж сотқа берілетін талап арыздардан, ерекше талап ету істері арыздарынан, ерекше жүргізілетін істер бойынша арыздардан (шағымдардан), сот бұйрығын шығару туралы өтініштерден, атқару парағының дубликатын беру туралы шағымдардан, аралық (төрелік) соттардың және шетелдік соттардың шешімдерін мәжбүрлеп орындауға атқару парағын беру туралы шағымдардың, сот актілерінің атқару парағының және өзге де құжаттардың көшірмелерін қайта беру туралы шағымдардан алынады	|	283
	|		|		|	04	|	Азаматтық хал актiлерiн тiркегенi үшiн, сондай-ақ азаматтарға азаматтық хал актiлерiн тiркеу туралы куәлiктердi және азаматтық хал актiлерi жазбаларын өзгертуге, толықтыруға және қалпына келтiруге байланысты куәлiктердi қайтадан бергенi үшiн мемлекеттік баж	|	814
	|		|		|	05	|	Шетелге баруға және Қазақстан Республикасына басқа мемлекеттерден адамдарды шақыруға құқық беретiн құжаттарды ресiмдегенi үшiн, сондай-ақ осы құжаттарға өзгерiстер енгiзгенi үшiн мемлекеттік баж	|	155
	|		|		|	07	|	Қазақстан Республикасының азаматтығын алу, Қазақстан Республикасының азаматтығын қалпына келтiру және Қазақстан Республикасының азаматтығын тоқтату туралы құжаттарды ресiмдегенi үшін мемлекеттік баж	|	22
	|		|		|	08	|	Тұрғылықты жерiн тiркегенi үшiн мемлекеттік баж	|	210
	|		|		|	09	|	Аңшы куәлігін бергенi және оны жыл сайын тіркегені үшiн мемлекеттік баж	|	4
	|		|		|	10	|	Жеке және заңды тұлғалардың азаматтық, қызметтік қаруының (аңшылық суық қаруды, белгі беретін қаруды, ұңғысыз атыс қаруын, механикалық шашыратқыштарды, көзден жас ағызатын немесе тітіркендіретін заттар толтырылған аэрозольді және басқа құрылғыларды, үрлемелі қуаты 7,5 Дж-дан аспайтын пневматикалық қаруды қоспағанда және калибрі 4,5 мм-ге дейінгілерін қоспағанда) әрбір бірлігін тіркегені және қайта тіркегені үшін алынатын мемлекеттік баж	|	21
	|		|		|	12	|	Қаруды және оның оқтарын сақтауға немесе сақтау мен алып жүруге, тасымалдауға, Қазақстан Республикасының аумағына әкелуге және Қазақстан Республикасынан әкетуге рұқсат бергені үшін алынатын мемлекеттік баж	|	1
	|		|		|	21	|	Тракторшы-машинистің куәлігі берілгені үшін алынатын мемлекеттік баж	|	200
2	|		|		|		|	Салықтық емес түсiмдер	|	1002
	|	1	|		|		|	Мемлекеттік меншіктен түсетін кірістер	|	481
	|		|	5	|		|	Мемлекет меншігіндегі мүлікті жалға беруден түсетін кірістер	|	481
	|		|		|	04	|	Коммуналдық меншіктегі мүлікті жалдаудан түсетін кірістер	|	481
	|	6	|		|		|	Басқа да салықтық емес түсiмдер	|	521
	|		|	1	|		|	Басқа да салықтық емес түсiмдер	|	521
	|		|		|	09	|	Жергіліктік бюджетке түсетін салықтық емес басқа да түсімдер	|	521
3	|		|		|		|	Негізгі капиталды сатудан түсетін түсімдер	|	17967
	|	3	|		|		|	Жердi және материалдық емес активтердi сату	|	17967
	|		|	1	|		|	Жерді сату	|	17967
	|		|		|	01	|	Жер учаскелерін сатудан түсетін түсімдер	|	17967
4	|		|		|		|	Трансферттердің түсімдері	|	1224977
	|	2	|		|		|	Мемлекеттiк басқарудың жоғары тұрған органдарынан түсетiн трансферттер	|	1224977
	|		|	2	|		|	Облыстық бюджеттен түсетiн трансферттер	|	1224977
	|		|		|	01	|	Ағымдағы нысаналы трансферттер	|	
	|		|		|	02	|	Нысаналы даму трансферттері	|	
	|		|		|	03	|	Субвенциялар	|	1224977



Функционалдық топ	|	Атауы	|	Соммасы мың теңге
	|	Бюджеттік бағдарламаның әкімшісі
	|		|	Бағдарлама
	|		|		|	Кіші бағдарлама
1	|	2	|	3	|	4	|	А	|	В
1	|		|		|		|	Шығындар	|	1472333
	|		|		|		|	Жалпы сипаттағы мемлекеттік қызметтер	|	133008
	|	112	|		|		|	Аудан (облыстық маңызы бар қала) мәслихатының аппараты	|	10532
	|		|	001	|		|	Аудан (облыстық маңызы бар қала) мәслихатының қызметін қамтамасыз ету жөніндегі қызметтер	|	10532
	|	122	|		|		|	Аудан (облыстық маңызы бар қала) әкімінің аппараты	|	34938
	|		|	001	|		|	Аудан (облыстық маңызы бар қала) әкімінің қызметін қамтамасыз ету жөніндегі қызметтер	|	34938
	|	123	|		|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл (село), ауылдық (селолық) округ әкімінің аппараты	|	72753
	|		|	001	|		|	Қаладағы аудан, аудандық маңызы бар қаланың, кент, ауыл (село), ауылдық (селолық) округ әкімінің қызметін қамтамасыз ету жөніндегі қызметтер	|	72753
	|	452	|		|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	8012
	|		|	001	|		|	Аудандық бюджетті орындау және коммуналдық меншікті (облыстық манызы бар қала) саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	7658
	|		|	003	|		|	Салық салу мақсатында мүлікті бағалауды жүргізу	|	245
	|		|	011	|		|	Коммуналдық меншікке түскен мүлікті есепке алу, сақтау, бағалау және сату	|	109
	|	453	|		|		|	Ауданның (облыстық маңызы бар қаланың) экономика және бюджеттік жоспарлау бөлімі	|	6773
	|		|	001	|		|	Экономикалық саясатты, мемлекеттік жоспарлау жүйесін қалыптастыру және дамыту және ауданды (облыстық маңызы бар қаланы) басқару саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	6773
2	|		|		|		|	Қорғаныс	|	3733
	|	122	|		|		|	Аудан (облыстық маңызы бар қала) әкімінің аппараты	|	3733
	|		|	005	|		|	Жалпыға бірдей әскери міндетті атқару шеңберіндегі іс-шаралар	|	3733
4	|		|		|		|	Бiлiм беру	|	1156841
	|	464	|		|		|	Ауданның (облыстық маңызы бар қаланың) білім бөлімі	|	60862
	|		|	009	|		|	Мектепке дейінгі тәрбие ұйымдарының қызметін қамтамасыз ету	|	60862
	|	464	|		|		|	Ауданның (облыстық маңызы бар қаланың) білім бөлімі	|	1089086
	|		|	003	|		|	Жалпы білім беру	|	1089086
